algorithm,word,n_guesses
PositionalExplorerAmongstPossible,CUBAN,3
PositionalExplorerAmongstPossible,CUBED,5
PositionalExplorerAmongstPossible,CUBES,5
PositionalExplorerAmongstPossible,CUBIC,4
PositionalExplorerAmongstPossible,CUBIT,3
PositionalExplorerAmongstPossible,CUFFS,4
PositionalExplorerAmongstPossible,CUING,4
PositionalExplorerAmongstPossible,CULLS,3
PositionalExplorerAmongstPossible,CULTS,3
PositionalExplorerAmongstPossible,CUMIN,4
PositionalExplorerAmongstPossible,CUNTS,4
PositionalExplorerAmongstPossible,CUPID,4
PositionalExplorerAmongstPossible,CURBS,3
PositionalExplorerAmongstPossible,CURDS,3
PositionalExplorerAmongstPossible,CURED,3
PositionalExplorerAmongstPossible,CURER,3
PositionalExplorerAmongstPossible,CURES,3
PositionalExplorerAmongstPossible,CURIE,2
PositionalExplorerAmongstPossible,CURIO,3
PositionalExplorerAmongstPossible,CURLS,4
PositionalExplorerAmongstPossible,CURLY,2
PositionalExplorerAmongstPossible,CURRY,4
PositionalExplorerAmongstPossible,CURSE,2
PositionalExplorerAmongstPossible,CURST,2
PositionalExplorerAmongstPossible,CURVE,3
PositionalExplorerAmongstPossible,CURVY,3
PositionalExplorerAmongstPossible,CUSHY,3
PositionalExplorerAmongstPossible,CUSPS,4
PositionalExplorerAmongstPossible,CUTER,4
PositionalExplorerAmongstPossible,CUTUP,4
PositionalExplorerAmongstPossible,CUZCO,4
PositionalExplorerAmongstPossible,CYCLE,3
PositionalExplorerAmongstPossible,CYNIC,4
PositionalExplorerAmongstPossible,CYRIL,3
PositionalExplorerAmongstPossible,CYRUS,4
PositionalExplorerAmongstPossible,CYSTS,5
PositionalExplorerAmongstPossible,CZARS,4
PositionalExplorerAmongstPossible,CZECH,3
PositionalExplorerAmongstPossible,DACCA,5
PositionalExplorerAmongstPossible,DACHA,4
PositionalExplorerAmongstPossible,DADDY,6
PositionalExplorerAmongstPossible,DADOS,6
PositionalExplorerAmongstPossible,DAFFY,4
PositionalExplorerAmongstPossible,DAILY,3
PositionalExplorerAmongstPossible,DAIRY,3
PositionalExplorerAmongstPossible,DAISY,3
PositionalExplorerAmongstPossible,DAKAR,4
PositionalExplorerAmongstPossible,DALAI,4
PositionalExplorerAmongstPossible,DALES,3
PositionalExplorerAmongstPossible,DALEY,4
PositionalExplorerAmongstPossible,DALLY,4
PositionalExplorerAmongstPossible,DAMES,5
PositionalExplorerAmongstPossible,DAMNS,5
PositionalExplorerAmongstPossible,DAMON,3
PositionalExplorerAmongstPossible,DAMPS,4
PositionalExplorerAmongstPossible,DANCE,2
PositionalExplorerAmongstPossible,DANDY,5
PositionalExplorerAmongstPossible,DANES,6
PositionalExplorerAmongstPossible,DANNY,4
PositionalExplorerAmongstPossible,DANTE,3
PositionalExplorerAmongstPossible,DARBY,4
PositionalExplorerAmongstPossible,DARCY,3
PositionalExplorerAmongstPossible,DARED,9
PositionalExplorerAmongstPossible,DAREN,3
PositionalExplorerAmongstPossible,DARES,3
PositionalExplorerAmongstPossible,DARIN,3
PositionalExplorerAmongstPossible,DARIO,4
PositionalExplorerAmongstPossible,DARLA,4
PositionalExplorerAmongstPossible,DARNS,6
PositionalExplorerAmongstPossible,DARTH,4
PositionalExplorerAmongstPossible,DARTS,3
PositionalExplorerAmongstPossible,DARYL,3
PositionalExplorerAmongstPossible,DATED,7
PositionalExplorerAmongstPossible,DATES,4
PositionalExplorerAmongstPossible,DATUM,4
PositionalExplorerAmongstPossible,DAUBS,3
PositionalExplorerAmongstPossible,DAUNT,4
PositionalExplorerAmongstPossible,DAVAO,5
PositionalExplorerAmongstPossible,DAVID,5
PositionalExplorerAmongstPossible,DAVIS,3
PositionalExplorerAmongstPossible,DAVIT,4
PositionalExplorerAmongstPossible,DAWES,7
PositionalExplorerAmongstPossible,DAWNS,4
PositionalExplorerAmongstPossible,DAZED,7
PositionalExplorerAmongstPossible,DAZES,8
PositionalExplorerAmongstPossible,DEALS,4
PositionalExplorerAmongstPossible,DEALT,4
PositionalExplorerAmongstPossible,DEANA,4
PositionalExplorerAmongstPossible,DEANN,5
PositionalExplorerAmongstPossible,DEANS,4
PositionalExplorerAmongstPossible,DEARS,3
PositionalExplorerAmongstPossible,DEATH,4
PositionalExplorerAmongstPossible,DEBAR,4
PositionalExplorerAmongstPossible,DEBBY,3
PositionalExplorerAmongstPossible,DEBIT,3
PositionalExplorerAmongstPossible,DEBRA,4
PositionalExplorerAmongstPossible,DEBTS,4
PositionalExplorerAmongstPossible,DEBUG,3
PositionalExplorerAmongstPossible,DEBUT,4
PositionalExplorerAmongstPossible,DECAF,4
PositionalExplorerAmongstPossible,DECAL,3
PositionalExplorerAmongstPossible,DECAY,5
PositionalExplorerAmongstPossible,DECCA,3
PositionalExplorerAmongstPossible,DECKS,4
PositionalExplorerAmongstPossible,DECOR,3
PositionalExplorerAmongstPossible,DECOY,3
PositionalExplorerAmongstPossible,DECRY,4
PositionalExplorerAmongstPossible,DEEDS,7
PositionalExplorerAmongstPossible,DEEMS,5
PositionalExplorerAmongstPossible,DEENA,4
PositionalExplorerAmongstPossible,DEEPS,4
PositionalExplorerAmongstPossible,DEERE,4
PositionalExplorerAmongstPossible,DEERS,5
PositionalExplorerAmongstPossible,DEFER,4
PositionalExplorerAmongstPossible,DEFOE,5
PositionalExplorerAmongstPossible,DEGAS,4
PositionalExplorerAmongstPossible,DEICE,3
PositionalExplorerAmongstPossible,DEIFY,4
PositionalExplorerAmongstPossible,DEIGN,3
PositionalExplorerAmongstPossible,DEISM,3
PositionalExplorerAmongstPossible,DEITY,3
PositionalExplorerAmongstPossible,DELAY,4
PositionalExplorerAmongstPossible,DELHI,4
PositionalExplorerAmongstPossible,DELIA,3
PositionalExplorerAmongstPossible,DELIS,4
PositionalExplorerAmongstPossible,DELLA,5
PositionalExplorerAmongstPossible,DELLS,5
PositionalExplorerAmongstPossible,DELTA,4
PositionalExplorerAmongstPossible,DELVE,4
PositionalExplorerAmongstPossible,DEMON,4
PositionalExplorerAmongstPossible,DEMOS,4
PositionalExplorerAmongstPossible,DEMUR,4
PositionalExplorerAmongstPossible,DENEB,3
PositionalExplorerAmongstPossible,DENIM,4
PositionalExplorerAmongstPossible,DENIS,4
PositionalExplorerAmongstPossible,DENNY,5
PositionalExplorerAmongstPossible,DENSE,4
PositionalExplorerAmongstPossible,DENTS,4
PositionalExplorerAmongstPossible,DEPOT,4
PositionalExplorerAmongstPossible,DEPTH,5
PositionalExplorerAmongstPossible,DERBY,5
PositionalExplorerAmongstPossible,DEREK,4
PositionalExplorerAmongstPossible,DESKS,4
PositionalExplorerAmongstPossible,DETER,5
PositionalExplorerAmongstPossible,DETOX,5
PositionalExplorerAmongstPossible,DEUCE,4
PositionalExplorerAmongstPossible,DEVIL,4
PositionalExplorerAmongstPossible,DEVIN,5
PositionalExplorerAmongstPossible,DEVON,5
PositionalExplorerAmongstPossible,DEWAR,5
PositionalExplorerAmongstPossible,DEWEY,4
PositionalExplorerAmongstPossible,DHAKA,4
PositionalExplorerAmongstPossible,DHOTI,4
PositionalExplorerAmongstPossible,DIALS,4
PositionalExplorerAmongstPossible,DIANA,3
PositionalExplorerAmongstPossible,DIANE,3
PositionalExplorerAmongstPossible,DIANN,4
PositionalExplorerAmongstPossible,DIARY,3
PositionalExplorerAmongstPossible,DICED,3
PositionalExplorerAmongstPossible,DICES,2
PositionalExplorerAmongstPossible,DICEY,2
PositionalExplorerAmongstPossible,DICKS,3
PositionalExplorerAmongstPossible,DICKY,4
PositionalExplorerAmongstPossible,DICTA,3
PositionalExplorerAmongstPossible,DIEGO,3
PositionalExplorerAmongstPossible,DIETS,4
PositionalExplorerAmongstPossible,DIGIT,4
PositionalExplorerAmongstPossible,DIJON,4
PositionalExplorerAmongstPossible,DIKED,8
PositionalExplorerAmongstPossible,DIKES,5
PositionalExplorerAmongstPossible,DILLS,5
PositionalExplorerAmongstPossible,DILLY,3
PositionalExplorerAmongstPossible,DIMER,5
PositionalExplorerAmongstPossible,DIMES,3
PositionalExplorerAmongstPossible,DIMLY,4
PositionalExplorerAmongstPossible,DINAH,3
PositionalExplorerAmongstPossible,DINED,8
PositionalExplorerAmongstPossible,DINER,5
PositionalExplorerAmongstPossible,DINES,3
PositionalExplorerAmongstPossible,DINGO,5
PositionalExplorerAmongstPossible,DINGS,5
PositionalExplorerAmongstPossible,DINGY,4
PositionalExplorerAmongstPossible,DINKY,3
PositionalExplorerAmongstPossible,DIODE,4
PositionalExplorerAmongstPossible,DIRAC,3
PositionalExplorerAmongstPossible,DIRER,5
PositionalExplorerAmongstPossible,DIRGE,4
PositionalExplorerAmongstPossible,DIRKS,4
PositionalExplorerAmongstPossible,DIRTY,3
PositionalExplorerAmongstPossible,DISCO,4
PositionalExplorerAmongstPossible,DISCS,3
PositionalExplorerAmongstPossible,DISKS,4
PositionalExplorerAmongstPossible,DITCH,4
PositionalExplorerAmongstPossible,DITTO,4
PositionalExplorerAmongstPossible,DITTY,3
PositionalExplorerAmongstPossible,DIVAN,4
PositionalExplorerAmongstPossible,DIVAS,3
PositionalExplorerAmongstPossible,DIVED,7
PositionalExplorerAmongstPossible,DIVER,3
PositionalExplorerAmongstPossible,DIVES,4
PositionalExplorerAmongstPossible,DIVOT,5
PositionalExplorerAmongstPossible,DIVVY,4
PositionalExplorerAmongstPossible,DIXIE,3
PositionalExplorerAmongstPossible,DIXON,3
PositionalExplorerAmongstPossible,DIZZY,5
PositionalExplorerAmongstPossible,DJINN,4
PositionalExplorerAmongstPossible,DOBRO,4
PositionalExplorerAmongstPossible,DOCKS,4
PositionalExplorerAmongstPossible,DODGE,4
PositionalExplorerAmongstPossible,DODOS,5
PositionalExplorerAmongstPossible,DOERS,4
PositionalExplorerAmongstPossible,DOFFS,5
PositionalExplorerAmongstPossible,DOGGY,4
PositionalExplorerAmongstPossible,DOGIE,3
PositionalExplorerAmongstPossible,DOGMA,3
PositionalExplorerAmongstPossible,DOILY,3
PositionalExplorerAmongstPossible,DOING,4
PositionalExplorerAmongstPossible,EXACT,4
PositionalExplorerAmongstPossible,EXALT,4
PositionalExplorerAmongstPossible,EXAMS,4
PositionalExplorerAmongstPossible,EXCEL,3
PositionalExplorerAmongstPossible,EXECS,4
PositionalExplorerAmongstPossible,EXERT,4
PositionalExplorerAmongstPossible,EXILE,7
PositionalExplorerAmongstPossible,EXIST,3
PositionalExplorerAmongstPossible,EXITS,5
PositionalExplorerAmongstPossible,EXPEL,4
PositionalExplorerAmongstPossible,EXPOS,4
PositionalExplorerAmongstPossible,EXTOL,5
PositionalExplorerAmongstPossible,EXTRA,4
PositionalExplorerAmongstPossible,EXUDE,4
PositionalExplorerAmongstPossible,EXULT,4
PositionalExplorerAmongstPossible,EXXON,5
PositionalExplorerAmongstPossible,EYING,5
PositionalExplorerAmongstPossible,EYRIE,3
PositionalExplorerAmongstPossible,FABLE,4
PositionalExplorerAmongstPossible,FACED,2
PositionalExplorerAmongstPossible,FACES,2
PositionalExplorerAmongstPossible,FACET,3
PositionalExplorerAmongstPossible,FACTS,3
PositionalExplorerAmongstPossible,FADED,7
PositionalExplorerAmongstPossible,FADES,6
PositionalExplorerAmongstPossible,FAGIN,4
PositionalExplorerAmongstPossible,FAGOT,4
PositionalExplorerAmongstPossible,FAILS,3
PositionalExplorerAmongstPossible,FAINT,4
PositionalExplorerAmongstPossible,FAIRS,3
PositionalExplorerAmongstPossible,FAIRY,4
PositionalExplorerAmongstPossible,FAITH,4
PositionalExplorerAmongstPossible,FAKED,5
PositionalExplorerAmongstPossible,FAKER,4
PositionalExplorerAmongstPossible,FAKES,7
PositionalExplorerAmongstPossible,FAKIR,4
PositionalExplorerAmongstPossible,FALLS,5
PositionalExplorerAmongstPossible,FALSE,3
PositionalExplorerAmongstPossible,FAMED,4
PositionalExplorerAmongstPossible,FANCY,3
PositionalExplorerAmongstPossible,FANGS,5
PositionalExplorerAmongstPossible,FANNY,5
PositionalExplorerAmongstPossible,FARCE,2
PositionalExplorerAmongstPossible,FARED,3
PositionalExplorerAmongstPossible,FARES,4
PositionalExplorerAmongstPossible,FARGO,5
PositionalExplorerAmongstPossible,FARMS,5
PositionalExplorerAmongstPossible,FARSI,3
PositionalExplorerAmongstPossible,FARTS,4
PositionalExplorerAmongstPossible,FASTS,5
PositionalExplorerAmongstPossible,FATAH,4
PositionalExplorerAmongstPossible,FATAL,5
PositionalExplorerAmongstPossible,FATED,4
PositionalExplorerAmongstPossible,FATES,5
PositionalExplorerAmongstPossible,FATTY,6
PositionalExplorerAmongstPossible,FAULT,4
PositionalExplorerAmongstPossible,FAUNA,4
PositionalExplorerAmongstPossible,FAUNS,5
PositionalExplorerAmongstPossible,FAUST,3
PositionalExplorerAmongstPossible,FAVOR,5
PositionalExplorerAmongstPossible,FAWNS,5
PositionalExplorerAmongstPossible,FAXED,5
PositionalExplorerAmongstPossible,FAXES,6
PositionalExplorerAmongstPossible,FAZED,6
PositionalExplorerAmongstPossible,FAZES,8
PositionalExplorerAmongstPossible,FEARS,4
PositionalExplorerAmongstPossible,FEAST,4
PositionalExplorerAmongstPossible,FEATS,3
PositionalExplorerAmongstPossible,FECAL,4
PositionalExplorerAmongstPossible,FECES,3
PositionalExplorerAmongstPossible,FEDEX,4
PositionalExplorerAmongstPossible,FEEDS,5
PositionalExplorerAmongstPossible,FEELS,6
PositionalExplorerAmongstPossible,DRIVE,5
PositionalExplorerAmongstPossible,DROLL,5
PositionalExplorerAmongstPossible,DRONE,4
PositionalExplorerAmongstPossible,DROOL,6
PositionalExplorerAmongstPossible,DROOP,5
PositionalExplorerAmongstPossible,DROPS,2
PositionalExplorerAmongstPossible,DROSS,3
PositionalExplorerAmongstPossible,DROVE,4
PositionalExplorerAmongstPossible,DROWN,5
PositionalExplorerAmongstPossible,DRUBS,3
PositionalExplorerAmongstPossible,DRUGS,4
PositionalExplorerAmongstPossible,DRUID,4
PositionalExplorerAmongstPossible,DRUMS,5
PositionalExplorerAmongstPossible,DRUNK,4
PositionalExplorerAmongstPossible,DRYAD,4
PositionalExplorerAmongstPossible,DRYER,6
PositionalExplorerAmongstPossible,DRYLY,4
PositionalExplorerAmongstPossible,DUANE,4
PositionalExplorerAmongstPossible,DUBAI,4
PositionalExplorerAmongstPossible,DUBHE,3
PositionalExplorerAmongstPossible,DUCAL,2
PositionalExplorerAmongstPossible,DUCAT,3
PositionalExplorerAmongstPossible,DUCHY,3
PositionalExplorerAmongstPossible,DUCKS,2
PositionalExplorerAmongstPossible,DUCTS,3
PositionalExplorerAmongstPossible,DUDED,8
PositionalExplorerAmongstPossible,DUDES,6
PositionalExplorerAmongstPossible,DUELS,4
PositionalExplorerAmongstPossible,DUETS,4
PositionalExplorerAmongstPossible,DUFFY,4
PositionalExplorerAmongstPossible,DUKES,4
PositionalExplorerAmongstPossible,DULLS,5
PositionalExplorerAmongstPossible,DULLY,4
PositionalExplorerAmongstPossible,DUMAS,4
PositionalExplorerAmongstPossible,DUMBO,4
PositionalExplorerAmongstPossible,DUMMY,4
PositionalExplorerAmongstPossible,DUMPS,5
PositionalExplorerAmongstPossible,DUMPY,3
PositionalExplorerAmongstPossible,DUNCE,4
PositionalExplorerAmongstPossible,DUNES,4
PositionalExplorerAmongstPossible,DUNGS,4
PositionalExplorerAmongstPossible,DUNKS,4
PositionalExplorerAmongstPossible,DUNNE,4
PositionalExplorerAmongstPossible,DUNNO,4
PositionalExplorerAmongstPossible,DUPED,7
PositionalExplorerAmongstPossible,DUPES,5
PositionalExplorerAmongstPossible,DURAN,3
PositionalExplorerAmongstPossible,DUREX,3
PositionalExplorerAmongstPossible,DUROC,3
PositionalExplorerAmongstPossible,DUSKY,4
PositionalExplorerAmongstPossible,DUSTS,4
PositionalExplorerAmongstPossible,DUSTY,4
PositionalExplorerAmongstPossible,DUTCH,4
PositionalExplorerAmongstPossible,DUVET,4
PositionalExplorerAmongstPossible,DVINA,4
PositionalExplorerAmongstPossible,DWARF,5
PositionalExplorerAmongstPossible,DWEEB,5
PositionalExplorerAmongstPossible,DWELL,4
PositionalExplorerAmongstPossible,DWELT,4
PositionalExplorerAmongstPossible,DYERS,3
PositionalExplorerAmongstPossible,DYING,3
PositionalExplorerAmongstPossible,DYKES,5
PositionalExplorerAmongstPossible,DYLAN,3
PositionalExplorerAmongstPossible,DYSON,3
PositionalExplorerAmongstPossible,EAGER,5
PositionalExplorerAmongstPossible,EAGLE,4
PositionalExplorerAmongstPossible,EARLE,4
PositionalExplorerAmongstPossible,EARLS,2
PositionalExplorerAmongstPossible,EARLY,3
PositionalExplorerAmongstPossible,EARNS,3
PositionalExplorerAmongstPossible,EARTH,4
PositionalExplorerAmongstPossible,EASED,3
PositionalExplorerAmongstPossible,EASEL,4
PositionalExplorerAmongstPossible,EMILY,4
PositionalExplorerAmongstPossible,EMIRS,4
PositionalExplorerAmongstPossible,EMITS,4
PositionalExplorerAmongstPossible,EMOJI,4
PositionalExplorerAmongstPossible,EMORY,4
PositionalExplorerAmongstPossible,EMOTE,5
PositionalExplorerAmongstPossible,EMPTY,4
PositionalExplorerAmongstPossible,ENACT,3
PositionalExplorerAmongstPossible,ENDED,5
PositionalExplorerAmongstPossible,ENDOW,4
PositionalExplorerAmongstPossible,ENDUE,4
PositionalExplorerAmongstPossible,ENEMA,4
PositionalExplorerAmongstPossible,ENEMY,4
PositionalExplorerAmongstPossible,ENJOY,4
PositionalExplorerAmongstPossible,ENNUI,5
PositionalExplorerAmongstPossible,ENOCH,3
PositionalExplorerAmongstPossible,ENROL,3
PositionalExplorerAmongstPossible,ENRON,3
PositionalExplorerAmongstPossible,ENSUE,4
PositionalExplorerAmongstPossible,ENTER,6
PositionalExplorerAmongstPossible,ENTRY,4
PositionalExplorerAmongstPossible,ENURE,3
PositionalExplorerAmongstPossible,ENVOY,5
PositionalExplorerAmongstPossible,EPCOT,3
PositionalExplorerAmongstPossible,EPICS,3
PositionalExplorerAmongstPossible,EPOCH,3
PositionalExplorerAmongstPossible,EPOXY,4
PositionalExplorerAmongstPossible,EPSOM,4
PositionalExplorerAmongstPossible,EPSON,5
PositionalExplorerAmongstPossible,EQUAL,4
PositionalExplorerAmongstPossible,EQUIP,5
PositionalExplorerAmongstPossible,ERASE,3
PositionalExplorerAmongstPossible,ERATO,3
PositionalExplorerAmongstPossible,ERECT,4
PositionalExplorerAmongstPossible,ERICA,3
PositionalExplorerAmongstPossible,ERICH,3
PositionalExplorerAmongstPossible,ERICK,4
PositionalExplorerAmongstPossible,ERIKA,4
PositionalExplorerAmongstPossible,ERNIE,3
PositionalExplorerAmongstPossible,ERNST,4
PositionalExplorerAmongstPossible,ERODE,6
PositionalExplorerAmongstPossible,ERRED,5
PositionalExplorerAmongstPossible,ERROL,4
PositionalExplorerAmongstPossible,ERROR,4
PositionalExplorerAmongstPossible,ERUPT,4
PositionalExplorerAmongstPossible,ERVIN,3
PositionalExplorerAmongstPossible,ERWIN,4
PositionalExplorerAmongstPossible,ESSAY,4
PositionalExplorerAmongstPossible,ESSEN,4
PositionalExplorerAmongstPossible,ESSEX,5
PositionalExplorerAmongstPossible,ESSIE,4
PositionalExplorerAmongstPossible,ESTER,5
PositionalExplorerAmongstPossible,ESTES,6
PositionalExplorerAmongstPossible,ETHAN,4
PositionalExplorerAmongstPossible,ETHEL,4
PositionalExplorerAmongstPossible,ETHER,6
PositionalExplorerAmongstPossible,ETHIC,3
PositionalExplorerAmongstPossible,ETHOS,4
PositionalExplorerAmongstPossible,EULER,7
PositionalExplorerAmongstPossible,EUROS,3
PositionalExplorerAmongstPossible,EVADE,4
PositionalExplorerAmongstPossible,EVANS,4
PositionalExplorerAmongstPossible,EVENS,4
PositionalExplorerAmongstPossible,EVENT,4
PositionalExplorerAmongstPossible,EVERT,4
PositionalExplorerAmongstPossible,EVERY,3
PositionalExplorerAmongstPossible,EVIAN,5
PositionalExplorerAmongstPossible,EVICT,4
PositionalExplorerAmongstPossible,EVILS,4
PositionalExplorerAmongstPossible,EVITA,4
PositionalExplorerAmongstPossible,EVOKE,5
PositionalExplorerAmongstPossible,EWERS,5
PositionalExplorerAmongstPossible,EWING,4
PositionalExplorerAmongstPossible,DOLBY,3
PositionalExplorerAmongstPossible,DOLED,8
PositionalExplorerAmongstPossible,DOLES,3
PositionalExplorerAmongstPossible,DOLLS,4
PositionalExplorerAmongstPossible,DOLLY,4
PositionalExplorerAmongstPossible,DOLTS,3
PositionalExplorerAmongstPossible,DOMED,7
PositionalExplorerAmongstPossible,DOMES,3
PositionalExplorerAmongstPossible,DONNA,4
PositionalExplorerAmongstPossible,DONNE,4
PositionalExplorerAmongstPossible,DONNY,5
PositionalExplorerAmongstPossible,DONOR,4
PositionalExplorerAmongstPossible,DONUT,3
PositionalExplorerAmongstPossible,DOOMS,5
PositionalExplorerAmongstPossible,DOORS,3
PositionalExplorerAmongstPossible,DOPED,7
PositionalExplorerAmongstPossible,DOPES,4
PositionalExplorerAmongstPossible,DOPEY,4
PositionalExplorerAmongstPossible,DORIC,3
PositionalExplorerAmongstPossible,DORIS,4
PositionalExplorerAmongstPossible,DORKS,3
PositionalExplorerAmongstPossible,DORKY,4
PositionalExplorerAmongstPossible,DORMS,5
PositionalExplorerAmongstPossible,DOSED,6
PositionalExplorerAmongstPossible,DOSES,8
PositionalExplorerAmongstPossible,DOTED,4
PositionalExplorerAmongstPossible,DOTES,5
PositionalExplorerAmongstPossible,DOTTY,6
PositionalExplorerAmongstPossible,DOUAY,4
PositionalExplorerAmongstPossible,DOUBT,3
PositionalExplorerAmongstPossible,DOUGH,4
PositionalExplorerAmongstPossible,DOURO,5
PositionalExplorerAmongstPossible,DOUSE,3
PositionalExplorerAmongstPossible,DOVER,4
PositionalExplorerAmongstPossible,DOVES,6
PositionalExplorerAmongstPossible,DOWDY,5
PositionalExplorerAmongstPossible,DOWEL,4
PositionalExplorerAmongstPossible,DOWNS,5
PositionalExplorerAmongstPossible,DOWNY,3
PositionalExplorerAmongstPossible,DOWRY,3
PositionalExplorerAmongstPossible,DOWSE,4
PositionalExplorerAmongstPossible,DOYEN,3
PositionalExplorerAmongstPossible,DOYLE,4
PositionalExplorerAmongstPossible,DOZED,7
PositionalExplorerAmongstPossible,DOZEN,4
PositionalExplorerAmongstPossible,DOZES,7
PositionalExplorerAmongstPossible,DRABS,3
PositionalExplorerAmongstPossible,DRACO,3
PositionalExplorerAmongstPossible,DRAFT,4
PositionalExplorerAmongstPossible,DRAGS,4
PositionalExplorerAmongstPossible,DRAIN,3
PositionalExplorerAmongstPossible,DRAKE,4
PositionalExplorerAmongstPossible,DRAMA,6
PositionalExplorerAmongstPossible,DRAMS,3
PositionalExplorerAmongstPossible,DRANK,3
PositionalExplorerAmongstPossible,DRANO,4
PositionalExplorerAmongstPossible,DRAPE,4
PositionalExplorerAmongstPossible,DRAWL,5
PositionalExplorerAmongstPossible,DRAWN,3
PositionalExplorerAmongstPossible,DRAWS,5
PositionalExplorerAmongstPossible,DRAYS,3
PositionalExplorerAmongstPossible,DREAD,5
PositionalExplorerAmongstPossible,DREAM,5
PositionalExplorerAmongstPossible,DREGS,4
PositionalExplorerAmongstPossible,DRESS,5
PositionalExplorerAmongstPossible,DRIED,5
PositionalExplorerAmongstPossible,DRIER,5
PositionalExplorerAmongstPossible,DRIES,4
PositionalExplorerAmongstPossible,DRIFT,3
PositionalExplorerAmongstPossible,DRILL,4
PositionalExplorerAmongstPossible,DRILY,3
PositionalExplorerAmongstPossible,DRINK,4
PositionalExplorerAmongstPossible,DRIPS,3
PositionalExplorerAmongstPossible,EASES,10
PositionalExplorerAmongstPossible,EASTS,2
PositionalExplorerAmongstPossible,EATEN,4
PositionalExplorerAmongstPossible,EATER,7
PositionalExplorerAmongstPossible,EATON,3
PositionalExplorerAmongstPossible,EAVES,8
PositionalExplorerAmongstPossible,EBBED,7
PositionalExplorerAmongstPossible,EBERT,4
PositionalExplorerAmongstPossible,EBOLA,4
PositionalExplorerAmongstPossible,EBONY,4
PositionalExplorerAmongstPossible,ECHOS,3
PositionalExplorerAmongstPossible,EDAMS,3
PositionalExplorerAmongstPossible,EDDIE,5
PositionalExplorerAmongstPossible,EDEMA,5
PositionalExplorerAmongstPossible,EDENS,6
PositionalExplorerAmongstPossible,EDGAR,3
PositionalExplorerAmongstPossible,EDGED,5
PositionalExplorerAmongstPossible,EDGER,6
PositionalExplorerAmongstPossible,EDGES,4
PositionalExplorerAmongstPossible,EDICT,3
PositionalExplorerAmongstPossible,EDIFY,4
PositionalExplorerAmongstPossible,EDITH,4
PositionalExplorerAmongstPossible,EDITS,3
PositionalExplorerAmongstPossible,EDSEL,3
PositionalExplorerAmongstPossible,EDWIN,4
PositionalExplorerAmongstPossible,EERIE,5
PositionalExplorerAmongstPossible,EFFIE,5
PositionalExplorerAmongstPossible,EFREN,4
PositionalExplorerAmongstPossible,EGGED,6
PositionalExplorerAmongstPossible,EGRET,5
PositionalExplorerAmongstPossible,EGYPT,4
PositionalExplorerAmongstPossible,EIDER,6
PositionalExplorerAmongstPossible,EIGHT,3
PositionalExplorerAmongstPossible,EJECT,4
PositionalExplorerAmongstPossible,EKING,3
PositionalExplorerAmongstPossible,ELATE,6
PositionalExplorerAmongstPossible,ELBOW,3
PositionalExplorerAmongstPossible,ELDER,7
PositionalExplorerAmongstPossible,ELDON,4
PositionalExplorerAmongstPossible,ELECT,5
PositionalExplorerAmongstPossible,ELEGY,3
PositionalExplorerAmongstPossible,ELENA,3
PositionalExplorerAmongstPossible,ELFIN,4
PositionalExplorerAmongstPossible,ELGAR,4
PositionalExplorerAmongstPossible,ELIAS,4
PositionalExplorerAmongstPossible,ELIDE,5
PositionalExplorerAmongstPossible,ELIOT,4
PositionalExplorerAmongstPossible,ELISA,4
PositionalExplorerAmongstPossible,ELISE,3
PositionalExplorerAmongstPossible,ELITE,6
PositionalExplorerAmongstPossible,ELIZA,4
PositionalExplorerAmongstPossible,ELLEN,5
PositionalExplorerAmongstPossible,ELLIE,6
PositionalExplorerAmongstPossible,ELLIS,3
PositionalExplorerAmongstPossible,ELMER,6
PositionalExplorerAmongstPossible,ELOPE,4
PositionalExplorerAmongstPossible,ELROY,3
PositionalExplorerAmongstPossible,ELSIE,3
PositionalExplorerAmongstPossible,ELTON,4
PositionalExplorerAmongstPossible,ELUDE,5
PositionalExplorerAmongstPossible,ELVES,5
PositionalExplorerAmongstPossible,ELVIA,5
PositionalExplorerAmongstPossible,ELVIN,3
PositionalExplorerAmongstPossible,ELVIS,4
PositionalExplorerAmongstPossible,ELWAY,4
PositionalExplorerAmongstPossible,EMACS,2
PositionalExplorerAmongstPossible,EMAIL,4
PositionalExplorerAmongstPossible,EMBED,6
PositionalExplorerAmongstPossible,EMBER,5
PositionalExplorerAmongstPossible,EMCEE,4
PositionalExplorerAmongstPossible,EMEND,4
PositionalExplorerAmongstPossible,EMERY,4
PositionalExplorerAmongstPossible,EMILE,6
PositionalExplorerAmongstPossible,FEIGN,4
PositionalExplorerAmongstPossible,FEINT,4
PositionalExplorerAmongstPossible,FELIX,3
PositionalExplorerAmongstPossible,FELLS,6
PositionalExplorerAmongstPossible,FELON,4
PositionalExplorerAmongstPossible,FELTS,4
PositionalExplorerAmongstPossible,FEMUR,5
PositionalExplorerAmongstPossible,FENCE,3
PositionalExplorerAmongstPossible,FENDS,5
PositionalExplorerAmongstPossible,FERAL,3
PositionalExplorerAmongstPossible,FERMI,4
PositionalExplorerAmongstPossible,FERNS,4
PositionalExplorerAmongstPossible,FERRY,6
PositionalExplorerAmongstPossible,FESTS,5
PositionalExplorerAmongstPossible,FETAL,4
PositionalExplorerAmongstPossible,FETCH,3
PositionalExplorerAmongstPossible,FETED,5
PositionalExplorerAmongstPossible,FETID,4
