algorithm,word,n_guesses
UnknownLetterExplorerMindingGuessCount,DEWEY,4
UnknownLetterExplorerMindingGuessCount,DHAKA,5
UnknownLetterExplorerMindingGuessCount,DHOTI,4
UnknownLetterExplorerMindingGuessCount,DIALS,4
UnknownLetterExplorerMindingGuessCount,DIANA,4
UnknownLetterExplorerMindingGuessCount,DIANE,3
UnknownLetterExplorerMindingGuessCount,DIANN,5
UnknownLetterExplorerMindingGuessCount,DIARY,3
UnknownLetterExplorerMindingGuessCount,DICED,6
UnknownLetterExplorerMindingGuessCount,DICES,5
UnknownLetterExplorerMindingGuessCount,DICEY,3
UnknownLetterExplorerMindingGuessCount,DICKS,5
UnknownLetterExplorerMindingGuessCount,DICKY,5
UnknownLetterExplorerMindingGuessCount,DICTA,3
UnknownLetterExplorerMindingGuessCount,DIEGO,4
UnknownLetterExplorerMindingGuessCount,DIETS,4
UnknownLetterExplorerMindingGuessCount,DIGIT,4
UnknownLetterExplorerMindingGuessCount,DIJON,4
UnknownLetterExplorerMindingGuessCount,DIKED,5
UnknownLetterExplorerMindingGuessCount,DIKES,4
UnknownLetterExplorerMindingGuessCount,DILLS,6
UnknownLetterExplorerMindingGuessCount,DILLY,5
UnknownLetterExplorerMindingGuessCount,DIMER,5
UnknownLetterExplorerMindingGuessCount,DIMES,5
UnknownLetterExplorerMindingGuessCount,DIMLY,5
UnknownLetterExplorerMindingGuessCount,DINAH,5
UnknownLetterExplorerMindingGuessCount,DINED,5
UnknownLetterExplorerMindingGuessCount,DINER,5
UnknownLetterExplorerMindingGuessCount,DINES,4
UnknownLetterExplorerMindingGuessCount,DINGO,4
UnknownLetterExplorerMindingGuessCount,DINGS,5
UnknownLetterExplorerMindingGuessCount,DINGY,5
UnknownLetterExplorerMindingGuessCount,DINKY,4
UnknownLetterExplorerMindingGuessCount,DIODE,3
UnknownLetterExplorerMindingGuessCount,DIRAC,3
UnknownLetterExplorerMindingGuessCount,DIRER,6
UnknownLetterExplorerMindingGuessCount,DIRGE,3
UnknownLetterExplorerMindingGuessCount,DIRKS,4
UnknownLetterExplorerMindingGuessCount,DIRTY,3
UnknownLetterExplorerMindingGuessCount,DISCO,3
UnknownLetterExplorerMindingGuessCount,DISCS,5
UnknownLetterExplorerMindingGuessCount,DISKS,5
UnknownLetterExplorerMindingGuessCount,DITCH,5
UnknownLetterExplorerMindingGuessCount,DITTO,3
UnknownLetterExplorerMindingGuessCount,DITTY,4
UnknownLetterExplorerMindingGuessCount,DIVAN,5
UnknownLetterExplorerMindingGuessCount,DIVAS,5
UnknownLetterExplorerMindingGuessCount,DIVED,6
UnknownLetterExplorerMindingGuessCount,DIVER,6
UnknownLetterExplorerMindingGuessCount,DIVES,4
UnknownLetterExplorerMindingGuessCount,DIVOT,5
UnknownLetterExplorerMindingGuessCount,DIVVY,6
UnknownLetterExplorerMindingGuessCount,DIXIE,4
UnknownLetterExplorerMindingGuessCount,DIXON,5
UnknownLetterExplorerMindingGuessCount,DIZZY,5
UnknownLetterExplorerMindingGuessCount,DJINN,5
UnknownLetterExplorerMindingGuessCount,DOBRO,4
UnknownLetterExplorerMindingGuessCount,DOCKS,5
UnknownLetterExplorerMindingGuessCount,DODGE,4
UnknownLetterExplorerMindingGuessCount,DODOS,5
UnknownLetterExplorerMindingGuessCount,DOERS,5
UnknownLetterExplorerMindingGuessCount,DOFFS,4
UnknownLetterExplorerMindingGuessCount,DOGGY,5
UnknownLetterExplorerMindingGuessCount,DOGIE,4
UnknownLetterExplorerMindingGuessCount,DOGMA,4
UnknownLetterExplorerMindingGuessCount,DOILY,3
UnknownLetterExplorerMindingGuessCount,DOING,4
UnknownLetterExplorerMindingGuessCount,DOLBY,5
UnknownLetterExplorerMindingGuessCount,DOLED,5
UnknownLetterExplorerMindingGuessCount,DOLES,4
UnknownLetterExplorerMindingGuessCount,DOLLS,4
UnknownLetterExplorerMindingGuessCount,DOLLY,5
UnknownLetterExplorerMindingGuessCount,DOLTS,4
UnknownLetterExplorerMindingGuessCount,DOMED,5
UnknownLetterExplorerMindingGuessCount,DOMES,4
UnknownLetterExplorerMindingGuessCount,DONNA,4
UnknownLetterExplorerMindingGuessCount,DONNE,4
UnknownLetterExplorerMindingGuessCount,DONNY,5
UnknownLetterExplorerMindingGuessCount,DONOR,4
UnknownLetterExplorerMindingGuessCount,DONUT,4
UnknownLetterExplorerMindingGuessCount,DOOMS,5
UnknownLetterExplorerMindingGuessCount,DOORS,3
UnknownLetterExplorerMindingGuessCount,DOPED,5
UnknownLetterExplorerMindingGuessCount,DOPES,4
UnknownLetterExplorerMindingGuessCount,DOPEY,4
UnknownLetterExplorerMindingGuessCount,DORIC,4
UnknownLetterExplorerMindingGuessCount,DORIS,3
UnknownLetterExplorerMindingGuessCount,DORKS,4
UnknownLetterExplorerMindingGuessCount,DORKY,4
UnknownLetterExplorerMindingGuessCount,DORMS,3
UnknownLetterExplorerMindingGuessCount,DOSED,6
UnknownLetterExplorerMindingGuessCount,DOSES,6
UnknownLetterExplorerMindingGuessCount,DOTED,5
UnknownLetterExplorerMindingGuessCount,DOTES,4
UnknownLetterExplorerMindingGuessCount,DOTTY,4
UnknownLetterExplorerMindingGuessCount,DOUAY,4
UnknownLetterExplorerMindingGuessCount,DOUBT,4
UnknownLetterExplorerMindingGuessCount,DOUGH,5
UnknownLetterExplorerMindingGuessCount,DOURO,5
UnknownLetterExplorerMindingGuessCount,DOUSE,3
UnknownLetterExplorerMindingGuessCount,DOVER,4
UnknownLetterExplorerMindingGuessCount,DOVES,5
UnknownLetterExplorerMindingGuessCount,DOWDY,5
UnknownLetterExplorerMindingGuessCount,DOWEL,5
UnknownLetterExplorerMindingGuessCount,DOWNS,4
UnknownLetterExplorerMindingGuessCount,DOWNY,4
UnknownLetterExplorerMindingGuessCount,DOWRY,4
UnknownLetterExplorerMindingGuessCount,DOWSE,3
UnknownLetterExplorerMindingGuessCount,DOYEN,3
UnknownLetterExplorerMindingGuessCount,DOYLE,3
UnknownLetterExplorerMindingGuessCount,DOZED,6
UnknownLetterExplorerMindingGuessCount,DOZEN,5
UnknownLetterExplorerMindingGuessCount,DOZES,5
UnknownLetterExplorerMindingGuessCount,DRABS,4
UnknownLetterExplorerMindingGuessCount,DRACO,4
UnknownLetterExplorerMindingGuessCount,DRAFT,5
UnknownLetterExplorerMindingGuessCount,DRAGS,3
UnknownLetterExplorerMindingGuessCount,DRAIN,4
UnknownLetterExplorerMindingGuessCount,DRAKE,4
UnknownLetterExplorerMindingGuessCount,DRAMA,4
UnknownLetterExplorerMindingGuessCount,DRAMS,4
UnknownLetterExplorerMindingGuessCount,DRANK,4
UnknownLetterExplorerMindingGuessCount,DRANO,3
UnknownLetterExplorerMindingGuessCount,DRAPE,4
UnknownLetterExplorerMindingGuessCount,DRAWL,4
UnknownLetterExplorerMindingGuessCount,DRAWN,4
UnknownLetterExplorerMindingGuessCount,DRAWS,4
UnknownLetterExplorerMindingGuessCount,DRAYS,3
UnknownLetterExplorerMindingGuessCount,DREAD,4
UnknownLetterExplorerMindingGuessCount,DREAM,3
UnknownLetterExplorerMindingGuessCount,DREGS,4
UnknownLetterExplorerMindingGuessCount,DRESS,4
UnknownLetterExplorerMindingGuessCount,DRIED,4
UnknownLetterExplorerMindingGuessCount,DRIER,3
UnknownLetterExplorerMindingGuessCount,DRIES,4
UnknownLetterExplorerMindingGuessCount,DRIFT,3
UnknownLetterExplorerMindingGuessCount,DRILL,4
UnknownLetterExplorerMindingGuessCount,DRILY,4
UnknownLetterExplorerMindingGuessCount,DRINK,4
UnknownLetterExplorerMindingGuessCount,DRIPS,4
UnknownLetterExplorerMindingGuessCount,DRIVE,4
UnknownLetterExplorerMindingGuessCount,DROLL,5
UnknownLetterExplorerMindingGuessCount,DRONE,3
UnknownLetterExplorerMindingGuessCount,DROOL,6
UnknownLetterExplorerMindingGuessCount,DROOP,4
UnknownLetterExplorerMindingGuessCount,DROPS,3
UnknownLetterExplorerMindingGuessCount,DROSS,4
UnknownLetterExplorerMindingGuessCount,DROVE,3
UnknownLetterExplorerMindingGuessCount,DROWN,4
UnknownLetterExplorerMindingGuessCount,DRUBS,3
UnknownLetterExplorerMindingGuessCount,DRUGS,3
UnknownLetterExplorerMindingGuessCount,DRUID,3
UnknownLetterExplorerMindingGuessCount,DRUMS,3
UnknownLetterExplorerMindingGuessCount,DRUNK,4
UnknownLetterExplorerMindingGuessCount,DRYAD,4
UnknownLetterExplorerMindingGuessCount,DRYER,3
UnknownLetterExplorerMindingGuessCount,DRYLY,3
UnknownLetterExplorerMindingGuessCount,DUANE,4
UnknownLetterExplorerMindingGuessCount,DUBAI,4
UnknownLetterExplorerMindingGuessCount,DUBHE,4
UnknownLetterExplorerMindingGuessCount,DUCAL,3
UnknownLetterExplorerMindingGuessCount,DUCAT,4
UnknownLetterExplorerMindingGuessCount,DUCHY,5
UnknownLetterExplorerMindingGuessCount,DUCKS,5
UnknownLetterExplorerMindingGuessCount,DUCTS,4
UnknownLetterExplorerMindingGuessCount,DUDED,5
UnknownLetterExplorerMindingGuessCount,DUDES,5
UnknownLetterExplorerMindingGuessCount,DUELS,4
UnknownLetterExplorerMindingGuessCount,DUETS,4
UnknownLetterExplorerMindingGuessCount,DUFFY,5
UnknownLetterExplorerMindingGuessCount,DUKES,5
UnknownLetterExplorerMindingGuessCount,DULLS,6
UnknownLetterExplorerMindingGuessCount,DULLY,5
UnknownLetterExplorerMindingGuessCount,DUMAS,4
UnknownLetterExplorerMindingGuessCount,DUMBO,6
UnknownLetterExplorerMindingGuessCount,DUMMY,5
UnknownLetterExplorerMindingGuessCount,DUMPS,5
UnknownLetterExplorerMindingGuessCount,DUMPY,5
UnknownLetterExplorerMindingGuessCount,DUNCE,4
UnknownLetterExplorerMindingGuessCount,DUNES,4
UnknownLetterExplorerMindingGuessCount,DUNGS,5
UnknownLetterExplorerMindingGuessCount,DUNKS,4
UnknownLetterExplorerMindingGuessCount,DUNNE,4
UnknownLetterExplorerMindingGuessCount,DUNNO,4
UnknownLetterExplorerMindingGuessCount,DUPED,5
UnknownLetterExplorerMindingGuessCount,DUPES,5
UnknownLetterExplorerMindingGuessCount,DURAN,4
UnknownLetterExplorerMindingGuessCount,DUREX,5
UnknownLetterExplorerMindingGuessCount,DUROC,4
UnknownLetterExplorerMindingGuessCount,DUSKY,5
UnknownLetterExplorerMindingGuessCount,DUSTS,4
UnknownLetterExplorerMindingGuessCount,DUSTY,4
UnknownLetterExplorerMindingGuessCount,DUTCH,5
UnknownLetterExplorerMindingGuessCount,DUVET,4
UnknownLetterExplorerMindingGuessCount,DVINA,3
UnknownLetterExplorerMindingGuessCount,DWARF,4
UnknownLetterExplorerMindingGuessCount,DWEEB,4
UnknownLetterExplorerMindingGuessCount,DWELL,4
UnknownLetterExplorerMindingGuessCount,DWELT,4
UnknownLetterExplorerMindingGuessCount,DYERS,4
UnknownLetterExplorerMindingGuessCount,DYING,5
UnknownLetterExplorerMindingGuessCount,DYKES,4
UnknownLetterExplorerMindingGuessCount,DYLAN,4
UnknownLetterExplorerMindingGuessCount,DYSON,5
UnknownLetterExplorerMindingGuessCount,EAGER,5
UnknownLetterExplorerMindingGuessCount,EAGLE,4
UnknownLetterExplorerMindingGuessCount,EARLE,3
UnknownLetterExplorerMindingGuessCount,EARLS,4
UnknownLetterExplorerMindingGuessCount,EARLY,3
UnknownLetterExplorerMindingGuessCount,EARNS,4
UnknownLetterExplorerMindingGuessCount,EARTH,4
UnknownLetterExplorerMindingGuessCount,EASED,6
UnknownLetterExplorerMindingGuessCount,EASEL,7
UnknownLetterExplorerMindingGuessCount,EASES,7
UnknownLetterExplorerMindingGuessCount,EASTS,6
UnknownLetterExplorerMindingGuessCount,EATEN,5
UnknownLetterExplorerMindingGuessCount,EATER,6
UnknownLetterExplorerMindingGuessCount,EATON,4
UnknownLetterExplorerMindingGuessCount,EAVES,5
UnknownLetterExplorerMindingGuessCount,EBBED,4
UnknownLetterExplorerMindingGuessCount,EBERT,5
UnknownLetterExplorerMindingGuessCount,EBOLA,3
UnknownLetterExplorerMindingGuessCount,EBONY,3
UnknownLetterExplorerMindingGuessCount,ECHOS,5
UnknownLetterExplorerMindingGuessCount,EDAMS,4
UnknownLetterExplorerMindingGuessCount,EDDIE,4
UnknownLetterExplorerMindingGuessCount,EDEMA,5
UnknownLetterExplorerMindingGuessCount,EDENS,6
UnknownLetterExplorerMindingGuessCount,EDGAR,4
UnknownLetterExplorerMindingGuessCount,EDGED,5
UnknownLetterExplorerMindingGuessCount,EDGER,5
UnknownLetterExplorerMindingGuessCount,EDGES,5
UnknownLetterExplorerMindingGuessCount,EDICT,4
UnknownLetterExplorerMindingGuessCount,EDIFY,5
UnknownLetterExplorerMindingGuessCount,EDITH,4
UnknownLetterExplorerMindingGuessCount,EDITS,5
UnknownLetterExplorerMindingGuessCount,EDSEL,4
UnknownLetterExplorerMindingGuessCount,EDWIN,4
UnknownLetterExplorerMindingGuessCount,EERIE,4
UnknownLetterExplorerMindingGuessCount,EFFIE,4
UnknownLetterExplorerMindingGuessCount,EFREN,4
UnknownLetterExplorerMindingGuessCount,EGGED,6
UnknownLetterExplorerMindingGuessCount,EGRET,5
UnknownLetterExplorerMindingGuessCount,EGYPT,4
UnknownLetterExplorerMindingGuessCount,EIDER,7
UnknownLetterExplorerMindingGuessCount,EIGHT,4
UnknownLetterExplorerMindingGuessCount,EJECT,4
UnknownLetterExplorerMindingGuessCount,EKING,5
UnknownLetterExplorerMindingGuessCount,ELATE,4
UnknownLetterExplorerMindingGuessCount,ELBOW,6
UnknownLetterExplorerMindingGuessCount,ELDER,5
UnknownLetterExplorerMindingGuessCount,ELDON,3
UnknownLetterExplorerMindingGuessCount,ELECT,4
UnknownLetterExplorerMindingGuessCount,ELEGY,4
UnknownLetterExplorerMindingGuessCount,ELENA,4
UnknownLetterExplorerMindingGuessCount,ELFIN,4
UnknownLetterExplorerMindingGuessCount,ELGAR,4
UnknownLetterExplorerMindingGuessCount,ELIAS,3
UnknownLetterExplorerMindingGuessCount,ELIDE,5
UnknownLetterExplorerMindingGuessCount,ELIOT,3
UnknownLetterExplorerMindingGuessCount,ELISA,3
UnknownLetterExplorerMindingGuessCount,ELISE,3
UnknownLetterExplorerMindingGuessCount,ELITE,4
UnknownLetterExplorerMindingGuessCount,ELIZA,5
UnknownLetterExplorerMindingGuessCount,ELLEN,5
UnknownLetterExplorerMindingGuessCount,ELLIE,4
UnknownLetterExplorerMindingGuessCount,ELLIS,5
UnknownLetterExplorerMindingGuessCount,ELMER,6
UnknownLetterExplorerMindingGuessCount,ELOPE,4
UnknownLetterExplorerMindingGuessCount,ELROY,3
UnknownLetterExplorerMindingGuessCount,ELSIE,3
UnknownLetterExplorerMindingGuessCount,ELTON,4
UnknownLetterExplorerMindingGuessCount,ELUDE,5
UnknownLetterExplorerMindingGuessCount,ELVES,6
UnknownLetterExplorerMindingGuessCount,ELVIA,5
UnknownLetterExplorerMindingGuessCount,ELVIN,4
UnknownLetterExplorerMindingGuessCount,ELVIS,4
UnknownLetterExplorerMindingGuessCount,ELWAY,4
UnknownLetterExplorerMindingGuessCount,EMACS,4
UnknownLetterExplorerMindingGuessCount,EMAIL,4
UnknownLetterExplorerMindingGuessCount,EMBED,4
UnknownLetterExplorerMindingGuessCount,EMBER,6
UnknownLetterExplorerMindingGuessCount,EMCEE,4
UnknownLetterExplorerMindingGuessCount,EMEND,4
UnknownLetterExplorerMindingGuessCount,EMERY,4
UnknownLetterExplorerMindingGuessCount,EMILE,5
UnknownLetterExplorerMindingGuessCount,EMILY,3
UnknownLetterExplorerMindingGuessCount,EMIRS,3
UnknownLetterExplorerMindingGuessCount,EMITS,4
UnknownLetterExplorerMindingGuessCount,EMOJI,4
UnknownLetterExplorerMindingGuessCount,EMORY,3
UnknownLetterExplorerMindingGuessCount,EMOTE,5
UnknownLetterExplorerMindingGuessCount,EMPTY,4
UnknownLetterExplorerMindingGuessCount,ENACT,4
UnknownLetterExplorerMindingGuessCount,ENDED,4
UnknownLetterExplorerMindingGuessCount,ENDOW,4
UnknownLetterExplorerMindingGuessCount,ENDUE,3
UnknownLetterExplorerMindingGuessCount,GENOA,3
UnknownLetterExplorerMindingGuessCount,GENRE,3
UnknownLetterExplorerMindingGuessCount,GENTS,4
UnknownLetterExplorerMindingGuessCount,GENUS,4
UnknownLetterExplorerMindingGuessCount,GEODE,3
UnknownLetterExplorerMindingGuessCount,GERMS,4
UnknownLetterExplorerMindingGuessCount,GERRY,6
UnknownLetterExplorerMindingGuessCount,GETTY,5
UnknownLetterExplorerMindingGuessCount,GETUP,4
UnknownLetterExplorerMindingGuessCount,GHANA,4
UnknownLetterExplorerMindingGuessCount,GHATS,5
UnknownLetterExplorerMindingGuessCount,GHENT,4
UnknownLetterExplorerMindingGuessCount,GHOST,3
UnknownLetterExplorerMindingGuessCount,GHOUL,3
UnknownLetterExplorerMindingGuessCount,GIANT,3
UnknownLetterExplorerMindingGuessCount,GIBBS,5
UnknownLetterExplorerMindingGuessCount,GIBED,5
UnknownLetterExplorerMindingGuessCount,GIBES,6
UnknownLetterExplorerMindingGuessCount,GIDDY,7
UnknownLetterExplorerMindingGuessCount,GIFTS,4
UnknownLetterExplorerMindingGuessCount,GILDA,5
UnknownLetterExplorerMindingGuessCount,GILDS,6
UnknownLetterExplorerMindingGuessCount,GILES,6
UnknownLetterExplorerMindingGuessCount,GILLS,6
UnknownLetterExplorerMindingGuessCount,GILTS,5
UnknownLetterExplorerMindingGuessCount,GIMME,4
UnknownLetterExplorerMindingGuessCount,GIMPY,5
UnknownLetterExplorerMindingGuessCount,GINNY,5
UnknownLetterExplorerMindingGuessCount,GINSU,3
UnknownLetterExplorerMindingGuessCount,GIPSY,3
UnknownLetterExplorerMindingGuessCount,GIRDS,5
UnknownLetterExplorerMindingGuessCount,GIRLS,4
UnknownLetterExplorerMindingGuessCount,GIRTH,4
UnknownLetterExplorerMindingGuessCount,GIRTS,4
UnknownLetterExplorerMindingGuessCount,GISMO,4
UnknownLetterExplorerMindingGuessCount,GIVEN,3
UnknownLetterExplorerMindingGuessCount,GIVES,5
UnknownLetterExplorerMindingGuessCount,GIZMO,4
UnknownLetterExplorerMindingGuessCount,GLADE,4
UnknownLetterExplorerMindingGuessCount,GLADS,4
UnknownLetterExplorerMindingGuessCount,GLAND,4
UnknownLetterExplorerMindingGuessCount,GLARE,3
UnknownLetterExplorerMindingGuessCount,GLASS,3
UnknownLetterExplorerMindingGuessCount,GLAXO,3
UnknownLetterExplorerMindingGuessCount,GLAZE,4
UnknownLetterExplorerMindingGuessCount,GLEAM,5
UnknownLetterExplorerMindingGuessCount,GLEAN,5
UnknownLetterExplorerMindingGuessCount,GLENN,5
UnknownLetterExplorerMindingGuessCount,GLENS,4
UnknownLetterExplorerMindingGuessCount,GLIDE,4
UnknownLetterExplorerMindingGuessCount,GLINT,4
UnknownLetterExplorerMindingGuessCount,GLITZ,4
UnknownLetterExplorerMindingGuessCount,GLOAT,4
UnknownLetterExplorerMindingGuessCount,GLOBE,3
UnknownLetterExplorerMindingGuessCount,GLOBS,4
UnknownLetterExplorerMindingGuessCount,GLOOM,5
UnknownLetterExplorerMindingGuessCount,GLORY,3
UnknownLetterExplorerMindingGuessCount,GLOSS,3
UnknownLetterExplorerMindingGuessCount,GLOVE,3
UnknownLetterExplorerMindingGuessCount,GLOWS,4
UnknownLetterExplorerMindingGuessCount,GLUED,4
UnknownLetterExplorerMindingGuessCount,GLUES,4
UnknownLetterExplorerMindingGuessCount,GLUEY,4
UnknownLetterExplorerMindingGuessCount,GLUTS,4
UnknownLetterExplorerMindingGuessCount,GLYPH,3
UnknownLetterExplorerMindingGuessCount,GNARL,4
UnknownLetterExplorerMindingGuessCount,GNASH,3
UnknownLetterExplorerMindingGuessCount,GNATS,4
UnknownLetterExplorerMindingGuessCount,GNAWN,5
UnknownLetterExplorerMindingGuessCount,GNAWS,4
UnknownLetterExplorerMindingGuessCount,GNOME,3
UnknownLetterExplorerMindingGuessCount,GOADS,4
UnknownLetterExplorerMindingGuessCount,GOALS,4
UnknownLetterExplorerMindingGuessCount,GOATS,4
UnknownLetterExplorerMindingGuessCount,GODLY,4
UnknownLetterExplorerMindingGuessCount,GODOT,4
UnknownLetterExplorerMindingGuessCount,GOFER,4
UnknownLetterExplorerMindingGuessCount,GOGOL,4
UnknownLetterExplorerMindingGuessCount,GOING,5
UnknownLetterExplorerMindingGuessCount,GOLAN,4
UnknownLetterExplorerMindingGuessCount,GOLDA,4
UnknownLetterExplorerMindingGuessCount,GOLDS,5
UnknownLetterExplorerMindingGuessCount,GOLFS,5
UnknownLetterExplorerMindingGuessCount,GOLGI,5
UnknownLetterExplorerMindingGuessCount,GOLLY,6
UnknownLetterExplorerMindingGuessCount,GOMEZ,4
UnknownLetterExplorerMindingGuessCount,GONAD,4
UnknownLetterExplorerMindingGuessCount,GONER,3
UnknownLetterExplorerMindingGuessCount,GONGS,4
UnknownLetterExplorerMindingGuessCount,GONNA,4
UnknownLetterExplorerMindingGuessCount,GOODS,6
UnknownLetterExplorerMindingGuessCount,GOODY,4
UnknownLetterExplorerMindingGuessCount,GOOEY,3
UnknownLetterExplorerMindingGuessCount,GOOFS,6
UnknownLetterExplorerMindingGuessCount,GOOFY,4
UnknownLetterExplorerMindingGuessCount,GOOKS,5
UnknownLetterExplorerMindingGuessCount,GOONS,5
UnknownLetterExplorerMindingGuessCount,GOOSE,4
UnknownLetterExplorerMindingGuessCount,GORED,3
UnknownLetterExplorerMindingGuessCount,GOREN,4
UnknownLetterExplorerMindingGuessCount,GORES,4
UnknownLetterExplorerMindingGuessCount,GOREY,4
UnknownLetterExplorerMindingGuessCount,GORGE,4
UnknownLetterExplorerMindingGuessCount,GORKY,5
UnknownLetterExplorerMindingGuessCount,GORSE,3
UnknownLetterExplorerMindingGuessCount,GOTHS,4
UnknownLetterExplorerMindingGuessCount,GOTTA,5
UnknownLetterExplorerMindingGuessCount,GOUDA,4
UnknownLetterExplorerMindingGuessCount,GOUGE,4
UnknownLetterExplorerMindingGuessCount,GOULD,4
UnknownLetterExplorerMindingGuessCount,GOURD,5
UnknownLetterExplorerMindingGuessCount,GOUTY,3
UnknownLetterExplorerMindingGuessCount,GOWNS,4
UnknownLetterExplorerMindingGuessCount,GRABS,3
UnknownLetterExplorerMindingGuessCount,GRACE,3
UnknownLetterExplorerMindingGuessCount,GRADE,4
UnknownLetterExplorerMindingGuessCount,GRADS,3
UnknownLetterExplorerMindingGuessCount,GRADY,4
UnknownLetterExplorerMindingGuessCount,GRAFT,5
UnknownLetterExplorerMindingGuessCount,GRAIL,4
UnknownLetterExplorerMindingGuessCount,GRAIN,4
UnknownLetterExplorerMindingGuessCount,GRAMS,3
UnknownLetterExplorerMindingGuessCount,GRAND,5
UnknownLetterExplorerMindingGuessCount,GRANT,4
UnknownLetterExplorerMindingGuessCount,GRAPE,4
UnknownLetterExplorerMindingGuessCount,GRAPH,4
UnknownLetterExplorerMindingGuessCount,GRASP,3
UnknownLetterExplorerMindingGuessCount,GRASS,4
UnknownLetterExplorerMindingGuessCount,GRATE,4
UnknownLetterExplorerMindingGuessCount,GRAVE,5
UnknownLetterExplorerMindingGuessCount,GRAVY,4
UnknownLetterExplorerMindingGuessCount,GRAYS,3
UnknownLetterExplorerMindingGuessCount,GRAZE,5
UnknownLetterExplorerMindingGuessCount,GREAT,3
UnknownLetterExplorerMindingGuessCount,GREBE,3
UnknownLetterExplorerMindingGuessCount,GREED,4
UnknownLetterExplorerMindingGuessCount,GREEK,4
UnknownLetterExplorerMindingGuessCount,GREEN,4
UnknownLetterExplorerMindingGuessCount,GREER,5
UnknownLetterExplorerMindingGuessCount,GREET,4
UnknownLetterExplorerMindingGuessCount,GREGG,4
UnknownLetterExplorerMindingGuessCount,GRETA,4
UnknownLetterExplorerMindingGuessCount,GREYS,4
UnknownLetterExplorerMindingGuessCount,GRIDS,4
UnknownLetterExplorerMindingGuessCount,GRIEF,4
UnknownLetterExplorerMindingGuessCount,GRIEG,4
UnknownLetterExplorerMindingGuessCount,GRILL,4
UnknownLetterExplorerMindingGuessCount,FORTE,3
UnknownLetterExplorerMindingGuessCount,FORTH,4
UnknownLetterExplorerMindingGuessCount,FORTS,4
UnknownLetterExplorerMindingGuessCount,FORTY,3
UnknownLetterExplorerMindingGuessCount,FORUM,4
UnknownLetterExplorerMindingGuessCount,FOSSE,4
UnknownLetterExplorerMindingGuessCount,FOULS,4
UnknownLetterExplorerMindingGuessCount,FOUND,4
UnknownLetterExplorerMindingGuessCount,FOUNT,4
UnknownLetterExplorerMindingGuessCount,FOURS,4
UnknownLetterExplorerMindingGuessCount,FOWLS,5
UnknownLetterExplorerMindingGuessCount,FOXED,6
UnknownLetterExplorerMindingGuessCount,FOXES,6
UnknownLetterExplorerMindingGuessCount,FOYER,5
UnknownLetterExplorerMindingGuessCount,FRACK,3
UnknownLetterExplorerMindingGuessCount,FRAIL,4
UnknownLetterExplorerMindingGuessCount,FRAME,4
UnknownLetterExplorerMindingGuessCount,FRANC,3
UnknownLetterExplorerMindingGuessCount,FRANK,4
UnknownLetterExplorerMindingGuessCount,FRANZ,4
UnknownLetterExplorerMindingGuessCount,FRATS,5
UnknownLetterExplorerMindingGuessCount,FRAUD,4
UnknownLetterExplorerMindingGuessCount,FRAYS,4
UnknownLetterExplorerMindingGuessCount,FREAK,4
UnknownLetterExplorerMindingGuessCount,FREDA,4
UnknownLetterExplorerMindingGuessCount,FREED,4
UnknownLetterExplorerMindingGuessCount,FREER,4
UnknownLetterExplorerMindingGuessCount,FREES,5
UnknownLetterExplorerMindingGuessCount,FREON,3
UnknownLetterExplorerMindingGuessCount,FRESH,3
UnknownLetterExplorerMindingGuessCount,FRETS,4
UnknownLetterExplorerMindingGuessCount,FREUD,4
UnknownLetterExplorerMindingGuessCount,FREYA,3
UnknownLetterExplorerMindingGuessCount,FRIAR,4
UnknownLetterExplorerMindingGuessCount,FRIED,4
UnknownLetterExplorerMindingGuessCount,FRIER,4
UnknownLetterExplorerMindingGuessCount,FRIES,4
UnknownLetterExplorerMindingGuessCount,FRILL,4
UnknownLetterExplorerMindingGuessCount,FRISK,4
UnknownLetterExplorerMindingGuessCount,FRITO,4
UnknownLetterExplorerMindingGuessCount,FRITZ,4
UnknownLetterExplorerMindingGuessCount,FRIZZ,5
UnknownLetterExplorerMindingGuessCount,FROCK,4
UnknownLetterExplorerMindingGuessCount,FROGS,4
UnknownLetterExplorerMindingGuessCount,FROMM,4
UnknownLetterExplorerMindingGuessCount,FROND,4
UnknownLetterExplorerMindingGuessCount,FRONT,3
UnknownLetterExplorerMindingGuessCount,FROST,3
UnknownLetterExplorerMindingGuessCount,FROTH,5
UnknownLetterExplorerMindingGuessCount,FROWN,5
UnknownLetterExplorerMindingGuessCount,FROZE,4
UnknownLetterExplorerMindingGuessCount,FRUIT,3
UnknownLetterExplorerMindingGuessCount,FRUMP,3
UnknownLetterExplorerMindingGuessCount,FRYER,5
UnknownLetterExplorerMindingGuessCount,FUCHS,5
UnknownLetterExplorerMindingGuessCount,FUCKS,5
UnknownLetterExplorerMindingGuessCount,FUDGE,3
UnknownLetterExplorerMindingGuessCount,FUELS,5
UnknownLetterExplorerMindingGuessCount,FUGUE,4
UnknownLetterExplorerMindingGuessCount,FULLS,6
UnknownLetterExplorerMindingGuessCount,FULLY,5
UnknownLetterExplorerMindingGuessCount,FUMED,5
UnknownLetterExplorerMindingGuessCount,FUMES,4
UnknownLetterExplorerMindingGuessCount,FUNDS,5
UnknownLetterExplorerMindingGuessCount,FUNDY,4
UnknownLetterExplorerMindingGuessCount,FUNGI,6
UnknownLetterExplorerMindingGuessCount,FUNKS,6
